# Table S3, related to Figure 1. Details of the 2717 cancer genomes analyzed in this study.
Sample_ID	Tumor_Type	SampleType	No_TD	TDP_score	TDP_status	TDP_group	TP53_status	BRCA1_status	BRCA2_status	CDK12_status	CCNE1_pathway_status	Study_Name	PUBMED_ID	WGS_source	CNV_explorayory_analysis	SNV_explorayory_analysis
TCGA-06-0124-01	GBM	Primary solid tumor	3	-0.87	0	Non TDP	WT	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-06-0155-01	GBM	Primary solid tumor	6	-0.87	0	Non TDP	WT	NA	NA	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-75-5147-01	LUAD	Primary solid tumor	6	-0.87	0	Non TDP	mt	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-AA-3518-01	COAD	Primary solid tumor	5	-0.87	0	Non TDP	WT	WT	mt/meth	WT	Affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-DX-A3U8-01	SARC	Primary solid tumor	5	-0.87	0	Non TDP	WT	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-TQ-A7RK-01	LGG	Primary solid tumor	5	-0.87	0	Non TDP	NA	NA	NA	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-TQ-A8XE-01	LGG	Primary solid tumor	67	-0.87	0	Non TDP	NA	NA	NA	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-A8-A092-01	NTNBC	Primary solid tumor	5	-0.88	0	Non TDP	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-AG-A002-01	READ	Primary solid tumor	4	-0.88	0	Non TDP	WT	NA	mt/meth	WT	Affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-BA-5153-01	HNSC	Primary solid tumor	4	-0.88	0	Non TDP	WT	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-EI-6917-01	READ	Primary solid tumor	5	-0.88	0	Non TDP	mt	NA	NA	mt	Affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-32-1970-01	GBM	Primary solid tumor	35	-0.89	0	Non TDP	mt	NA	NA	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-A2-A3KC-01	NTNBC	Primary solid tumor	6	-0.89	0	Non TDP	WT	NA	NA	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-A8-A09X-01	TNBC	Primary solid tumor	7	-0.89	0	Non TDP	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-AO-A03L-01	NTNBC	Primary solid tumor	25	-0.89	0	Non TDP	mt	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-DD-A1EI-01	LIHC	Primary solid tumor	6	-0.89	0	Non TDP	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-E2-A15K-01	NTNBC	Primary solid tumor	6	-0.89	0	Non TDP	WT	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-IK-7675-01	LGG	Primary solid tumor	9	-0.89	0	Non TDP	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-02-2483-01	GBM	Primary solid tumor	5	-0.9	0	Non TDP	mt	NA	NA	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-44-2666-01	LUAD	Primary solid tumor	4	-0.9	0	Non TDP	mt	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-49-4512-01	LUAD	Primary solid tumor	6	-0.9	0	Non TDP	WT	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-AA-3685-01	COAD	Primary solid tumor	8	-0.9	0	Non TDP	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-BR-6452-01	STAD	Primary solid tumor	4	-0.9	0	Non TDP	WT	WT	mt/meth	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-CA-6718-01	COAD	Primary solid tumor	3	-0.9	0	Non TDP	mt	NA	NA	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-G3-A5SL-01	LIHC	Primary solid tumor	5	-0.9	0	Non TDP	WT	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-KN-8435-01	KICH	Primary solid tumor	17	-0.9	0	Non TDP	WT	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-QG-A5Z1-01	COAD	Primary solid tumor	7	-0.9	0	Non TDP	NA	NA	NA	NA	NA	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-D3-A1Q5-06	SKCM	Metastatic solid tumor	7	-0.91	0	Non TDP	WT	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-A6-5656-01	COAD	Primary solid tumor	5	-0.91	0	Non TDP	mt	NA	NA	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-AD-6964-01	COAD	Primary solid tumor	4	-0.91	0	Non TDP	WT	NA	NA	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-C5-A0TN-01	CESC	Primary solid tumor	3	-0.91	0	Non TDP	WT	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-C5-A2LT-01	CESC	Primary solid tumor	5	-0.91	0	Non TDP	WT	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-DD-A1E9-01	LIHC	Primary solid tumor	3	-0.91	0	Non TDP	WT	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-DU-6397-01	LGG	Primary solid tumor	3	-0.91	0	Non TDP	WT	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-DX-A3U6-01	SARC	Primary solid tumor	7	-0.91	0	Non TDP	WT	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-BR-4280-01	STAD	Primary solid tumor	3	-0.92	0	Non TDP	WT	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-CR-6467-01	HNSC	Primary solid tumor	5	-0.92	0	Non TDP	WT	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-E2-A152-01	NTNBC	Primary solid tumor	8	-0.92	0	Non TDP	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-HU-A4G6-01	STAD	Primary solid tumor	4	-0.92	0	Non TDP	WT	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-14-0786-01	GBM	Primary solid tumor	12	-0.93	0	Non TDP	WT	NA	NA	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-22-5477-01	LUSC	Primary solid tumor	7	-0.93	0	Non TDP	mt	WT	WT	mt	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-26-5135-01	GBM	Primary solid tumor	5	-0.93	0	Non TDP	WT	NA	NA	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-A1-A0SM-01	NTNBC	Primary solid tumor	7	-0.93	0	Non TDP	WT	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-AA-A02O-01	COAD	Primary solid tumor	5	-0.93	0	Non TDP	WT	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-BR-4255-01	STAD	Primary solid tumor	6	-0.93	0	Non TDP	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-BR-7722-01	STAD	Primary solid tumor	5	-0.93	0	Non TDP	WT	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-C5-A2LY-01	CESC	Primary solid tumor	7	-0.93	0	Non TDP	WT	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-KN-8427-01	KICH	Primary solid tumor	3	-0.93	0	Non TDP	WT	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-TM-A7CF-01	LGG	Primary solid tumor	30	-0.93	0	Non TDP	NA	NA	NA	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-A5-A0GA-01	UCEC	Primary solid tumor	4	-0.94	0	Non TDP	WT	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-AG-4007-01	READ	Primary solid tumor	5	-0.94	0	Non TDP	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-BW-A5NQ-01	LIHC	Primary solid tumor	3	-0.94	0	Non TDP	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-CS-5395-01	LGG	Primary solid tumor	5	-0.94	0	Non TDP	WT	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-CZ-4856-01	KIRC	Primary solid tumor	3	-0.94	0	Non TDP	WT	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-DX-A48U-01	SARC	Primary solid tumor	3	-0.94	0	Non TDP	mt	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-E2-A1LG-01	TNBC	Primary solid tumor	6	-0.94	0	Non TDP	mt	NA	NA	mt	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-ES-A2HS-01	LIHC	Primary solid tumor	4	-0.94	0	Non TDP	WT	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-EE-A2M5-06	SKCM	Metastatic solid tumor	3	-0.95	0	Non TDP	WT	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-02-2485-01	GBM	Primary solid tumor	7	-0.95	0	Non TDP	mt	NA	NA	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-22-5492-01	LUSC	Primary solid tumor	4	-0.95	0	Non TDP	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-41-5651-01	GBM	Primary solid tumor	5	-0.95	0	Non TDP	mt	NA	NA	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-44-6775-01	LUAD	Primary solid tumor	6	-0.95	0	Non TDP	mt	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-BA-4077-01	HNSC	Primary solid tumor	5	-0.95	0	Non TDP	WT	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-DD-A4ND-01	LIHC	Primary solid tumor	4	-0.95	0	Non TDP	WT	WT	WT	mt	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-DX-A2IZ-01	SARC	Primary solid tumor	82	-0.95	0	Non TDP	WT	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-FF-8047-01	DLBC	Primary solid tumor	3	-0.95	0	Non TDP	WT	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-15-1444-01	GBM	Primary solid tumor	11	-0.96	0	Non TDP	mt	NA	NA	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-66-2744-01	LUSC	Primary solid tumor	13	-0.96	0	Non TDP	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-73-4666-01	LUAD	Primary solid tumor	4	-0.96	0	Non TDP	NA	NA	NA	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-A2-A04Q-01	TNBC	Primary solid tumor	4	-0.96	0	Non TDP	WT	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-BA-A4IH-01	HNSC	Primary solid tumor	4	-0.96	0	Non TDP	NA	NA	NA	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-BR-A4J4-01	STAD	Primary solid tumor	3	-0.96	0	Non TDP	WT	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-BT-A2LA-01	BLCA	Primary solid tumor	3	-0.96	0	Non TDP	mt	NA	NA	WT	Affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-CD-5799-01	STAD	Primary solid tumor	16	-0.96	0	Non TDP	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-DD-A1EL-01	LIHC	Primary solid tumor	5	-0.96	0	Non TDP	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-EW-A1J5-01	NTNBC	Primary solid tumor	3	-0.96	0	Non TDP	WT	NA	NA	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-EW-A1P8-01	TNBC	Primary solid tumor	6	-0.96	0	Non TDP	WT	NA	NA	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-EX-A1H5-01	CESC	Primary solid tumor	3	-0.96	0	Non TDP	WT	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-TQ-A7RV-01	LGG	Primary solid tumor	12	-0.96	0	Non TDP	NA	NA	NA	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-B2-5633-01	KIRC	Primary solid tumor	4	-0.97	0	Non TDP	WT	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-CG-4442-01	STAD	Primary solid tumor	4	-0.97	0	Non TDP	WT	NA	WT	mt	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-DU-6407-01	LGG	Primary solid tumor	4	-0.97	0	Non TDP	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-E2-A14X-01	TNBC	Primary solid tumor	10	-0.97	0	Non TDP	mt	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-FG-5965-01	LGG	Primary solid tumor	3	-0.97	0	Non TDP	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-IA-A40Y-01	KIRP	Primary solid tumor	3	-0.97	0	Non TDP	WT	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-MO-A47R-01	SARC	Primary solid tumor	4	-0.97	0	Non TDP	WT	WT	mt/meth	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-64-1680-01	LUAD	Primary solid tumor	3	-0.98	0	Non TDP	WT	WT	WT	mt	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-AD-A5EJ-01	COAD	Primary solid tumor	4	-0.98	0	Non TDP	WT	NA	NA	WT	NA	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-CN-4737-01	HNSC	Primary solid tumor	3	-0.98	0	Non TDP	mt	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-FT-A3EE-01	BLCA	Primary solid tumor	3	-0.98	0	Non TDP	WT	WT	mt/meth	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-DA-A1I2-06	SKCM	Metastatic solid tumor	6	-0.99	0	Non TDP	WT	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-A4-A57E-01	KIRP	Primary solid tumor	4	-0.99	0	Non TDP	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-CF-A27C-01	BLCA	Primary solid tumor	2	-0.99	0	Non TDP	WT	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-CG-5723-01	STAD	Primary solid tumor	3	-0.99	0	Non TDP	mt	WT	mt/meth	mt	Affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-DE-A2OL-01	THCA	Primary solid tumor	2	-0.99	0	Non TDP	WT	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-EK-A2PK-01	CESC	Primary solid tumor	4	-0.99	0	Non TDP	WT	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-91-6847-01	LUAD	Primary solid tumor	12	-1	0	Non TDP	mt	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-A6-A566-01	COAD	Primary solid tumor	2	-1	0	Non TDP	NA	NA	NA	NA	NA	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-A8-A09I-01	NTNBC	Primary solid tumor	42	-1	0	Non TDP	WT	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-AG-3896-01	READ	Primary solid tumor	6	-1	0	Non TDP	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-BS-A0TC-01	UCEC	Primary solid tumor	2	-1	0	Non TDP	WT	NA	mt/meth	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-EK-A2RE-01	CESC	Primary solid tumor	3	-1	0	Non TDP	WT	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-KN-8418-01	KICH	Primary solid tumor	2	-1	0	Non TDP	mt	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-75-6203-01	LUAD	Primary solid tumor	2	-1.01	0	Non TDP	WT	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-CH-5771-01	PRAD	Primary solid tumor	7	-1.01	0	Non TDP	WT	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-DU-7009-01	LGG	Primary solid tumor	3	-1.01	0	Non TDP	WT	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-DU-7304-01	LGG	Primary solid tumor	3	-1.01	0	Non TDP	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-G3-A25V-01	LIHC	Primary solid tumor	2	-1.01	0	Non TDP	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-HC-7737-01	PRAD	Primary solid tumor	3	-1.01	0	Non TDP	WT	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-DA-A1I8-06	SKCM	Metastatic solid tumor	7	-1.02	0	Non TDP	WT	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-05-4395-01	LUAD	Primary solid tumor	7	-1.02	0	Non TDP	mt	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-19-2629-01	GBM	Primary solid tumor	4	-1.02	0	Non TDP	mt	NA	NA	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-34-2600-01	LUSC	Primary solid tumor	3	-1.02	0	Non TDP	mt	NA	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-AR-A0TX-01	NTNBC	Primary solid tumor	18	-1.02	0	Non TDP	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-DH-A669-01	LGG	Primary solid tumor	44	-1.02	0	Non TDP	NA	NA	NA	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-EM-A2CP-01	THCA	Primary solid tumor	2	-1.02	0	Non TDP	WT	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-FV-A4ZQ-01	LIHC	Primary solid tumor	5	-1.02	0	Non TDP	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-AB-2969-03	LAML	Blood tumor	3	-1.03	0	Non TDP	WT	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-ER-A19D-06	SKCM	Metastatic solid tumor	3	-1.03	0	Non TDP	WT	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-06-2570-01	GBM	Primary solid tumor	6	-1.03	0	Non TDP	mt	NA	NA	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-18-3408-01	LUSC	Primary solid tumor	9	-1.03	0	Non TDP	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-78-7535-01	LUAD	Primary solid tumor	2	-1.03	0	Non TDP	mt	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-A5-A0GE-01	UCEC	Primary solid tumor	2	-1.03	0	Non TDP	WT	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-CS-6668-01	LGG	Primary solid tumor	3	-1.03	0	Non TDP	WT	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-CV-7180-01	HNSC	Primary solid tumor	4	-1.03	0	Non TDP	mt	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-EP-A26S-01	LIHC	Primary solid tumor	4	-1.03	0	Non TDP	WT	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-JY-A93C-01	ESCA	Primary solid tumor	2	-1.03	0	Non TDP	mt	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-KO-8416-01	KICH	Primary solid tumor	2	-1.03	0	Non TDP	mt	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-BH-A0H6-01	NTNBC	Primary solid tumor	4	-1.04	0	Non TDP	WT	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-CS-6665-01	LGG	Primary solid tumor	3	-1.04	0	Non TDP	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-DX-A6Z2-01	SARC	Primary solid tumor	7	-1.04	0	Non TDP	mt	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-E1-5319-01	LGG	Primary solid tumor	3	-1.04	0	Non TDP	WT	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-EP-A2KB-01	LIHC	Primary solid tumor	2	-1.04	0	Non TDP	WT	WT	mt/meth	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-55-6982-01	LUAD	Primary solid tumor	11	-1.05	0	Non TDP	WT	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-AP-A0LL-01	UCEC	Primary solid tumor	2	-1.05	0	Non TDP	WT	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-B2-4102-01	KIRC	Primary solid tumor	3	-1.05	0	Non TDP	WT	WT	WT	WT	NA	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-E2-A15H-01	NTNBC	Primary solid tumor	24	-1.05	0	Non TDP	WT	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-FV-A3R3-01	LIHC	Primary solid tumor	3	-1.05	0	Non TDP	WT	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-HE-A5NL-01	KIRP	Primary solid tumor	3	-1.05	0	Non TDP	WT	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-KM-8438-01	KICH	Primary solid tumor	3	-1.05	0	Non TDP	WT	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-AB-3011-03	LAML	Blood tumor	2	-1.06	0	Non TDP	WT	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-06-0881-01	GBM	Primary solid tumor	2	-1.06	0	Non TDP	WT	NA	NA	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-44-2665-01	LUAD	Primary solid tumor	2	-1.06	0	Non TDP	WT	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-67-3772-01	LUAD	Primary solid tumor	3	-1.06	0	Non TDP	WT	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-AA-A01X-01	COAD	Primary solid tumor	2	-1.06	0	Non TDP	WT	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-AG-A032-01	READ	Primary solid tumor	2	-1.06	0	Non TDP	mt	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-AL-3472-01	KIRP	Primary solid tumor	2	-1.06	0	Non TDP	WT	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-BA-6873-01	HNSC	Primary solid tumor	3	-1.06	0	Non TDP	mt	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-CR-6470-01	HNSC	Primary solid tumor	2	-1.06	0	Non TDP	WT	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-DE-A0Y3-01	THCA	Primary solid tumor	2	-1.06	0	Non TDP	WT	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-DJ-A3US-01	THCA	Primary solid tumor	2	-1.06	0	Non TDP	WT	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-KN-8426-01	KICH	Primary solid tumor	2	-1.06	0	Non TDP	WT	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-A2-A3XX-01	TNBC	Primary solid tumor	9	-1.07	0	Non TDP	mt	NA	NA	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	1
TCGA-AL-A5DJ-01	KIRP	Primary solid tumor	2	-1.07	0	Non TDP	WT	WT	WT	WT	NA	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-BC-A10Q-01	LIHC	Primary solid tumor	2	-1.07	0	Non TDP	WT	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-CJ-5681-01	KIRC	Primary solid tumor	44	-1.07	0	Non TDP	WT	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-KL-8346-01	KICH	Primary solid tumor	2	-1.07	0	Non TDP	WT	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-NH-A50T-01	COAD	Primary solid tumor	3	-1.07	0	Non TDP	NA	NA	NA	NA	NA	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-DA-A3F8-06	SKCM	Metastatic solid tumor	3	-1.08	0	Non TDP	WT	NA	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-50-5066-01	LUAD	Primary solid tumor	4	-1.08	0	Non TDP	NA	NA	NA	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-CR-5250-01	HNSC	Primary solid tumor	3	-1.08	0	Non TDP	WT	WT	WT	NA	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
TCGA-GL-A59R-01	KIRP	Primary solid tumor	2	-1.08	0	Non TDP	WT	WT	WT	WT	Non-affected	TCGA	NA	Roel_Verhaak_lab	1	0
